"Fecha"	"BITCOIN_COINDESK"	"USD_EUR"	"USD_BZR"	"USD_INR"	"USD_MEX"	"USD_JPY"	"USD_SWF"	"day"	"month"	"year"	"BITCOIN_COINDESK_sintend"	"USD_EUR_sintend"	"USD_BZR_sintend"	"USD_INR_sintend"	"USD_MEX_sintend"	"USD_JPY_sintend"	"USD_SWF_sintend"
2014.646914101	501.63	0.75723156141148	0.438154493274328	0.0165125495376486	0.0761585621263471	0.00961908426317815	1.09361329833771	"25"	"8"	"2014"	75.7174392986298	-0.0330516592340263	0.0441447308307264	0.00029564065414148	0.00354427227256901	0.000471909447625429	0.00797887433579803
2014.64965526244	513.47	0.758207597240124	0.44004400440044	0.0165480721495946	0.0763067531476536	0.00960430272762197	1.09086942293008	"26"	"8"	"2014"	88.6909317684174	-0.0324402376485351	0.0463937891649013	0.000333678441852881	0.00371933990500595	0.000460102197576919	0.0054181236199955
2014.65239642389	510.43	0.758035172832019	0.44259537930424	0.0165425971877585	0.0764233855559801	0.00961723408347759	1.09313511149978	"27"	"8"	"2014"	86.7804920005798	-0.0329767837465668	0.0493041183735305	0.000330716422745358	0.00386284892446649	0.000476000680307401	0.00786673059358134
2014.65513758533	507.02	0.758840491728639	0.444030016429111	0.0165261940175178	0.0762340384981894	0.00963576797070726	1.09289617486339	"28"	"8"	"2014"	84.4961204719543	-0.0325350942776862	0.0510971169582039	0.000316823961741604	0.00370037847780269	0.000497494536688636	0.00781050610222112
2014.65787874678	508.42	0.760456273764259	0.446807559983915	0.0162575191025849	0.0765169485040937	0.00961538461538462	1.09003706126008	"29"	"8"	"2014"	87.0178169441223	-0.0312824492329933	0.0542324291859923	5.06575225541275e-05	0.00401016509483734	0.000480063992339498	0.0051338983559992
2014.66061990822	501.2	0.760832350591547	0.446149727848666	0.0163118832069162	0.0764263059345027	0.00959002637257252	1.08938395337437	"30"	"8"	"2014"	80.9155811786651	-0.0312690170762359	0.0539317728787011	0.000107527869593897	0.00394639913637677	0.00045765140186812	0.00466309002486387
2014.66336106967	478.07	0.761208799573723	0.445493829910456	0.016366612111293	0.0763358778625954	0.00956480153036825	1.08873162765378	"31"	"8"	"2014"	58.89941365242	-0.0312547203859875	0.0536324579234221	0.000164760783414861	0.00388284767559997	0.000435365053826504	0.00419285761456667
2014.66610223111	474.13	0.761585621263471	0.444839857651246	0.0164217094999589	0.0762456635278869	0.00953970903887431	1.08808008269409	"1"	"9"	"2014"	56.0693141269684	-0.0312395584931485	0.0533344758603244	0.000222359948033466	0.00381950995202539	0.00041320389922668	0.00372319964810175
2014.66884339256	475.32	0.761962816214569	0.44418780260294	0.0164771791069369	0.0761556621734826	0.00951474785918173	1.08742931709439	"2"	"9"	"2014"	58.3652826023102	-0.0312235311349781	0.0530378181048979	0.000280329097699795	0.00375638520874802	0.000391166898250155	0.00325411478279025
2014.671584554	474.54	0.761266747868453	0.44826967903891	0.016553550736633	0.0763854409349578	0.009534706331045	1.08861310690181	"3"	"9"	"2014"	58.6873190784455	-0.0322802745790026	0.057474499046927	0.000359198036820055	0.00401304058135364	0.00041404238974194	0.00461937902209208
2014.67432571545	489.09	0.773634535045645	0.446448502165275	0.0165617754223253	0.0762689242268238	0.00950389659760502	1.07215610592902	"4"	"9"	"2014"	74.3354237937927	-0.0202726701211163	0.0560075338343257	0.000369917798899597	0.00392340048435007	0.000386142519116658	-0.0116563537631029
2014.67706687689	480.5	0.771843161469589	0.445632798573975	0.016594756057086	0.0765228037955311	0.00952925481227368	1.07457554266065	"5"	"9"	"2014"	66.8395962715149	-0.0224237341542883	0.05554544911724	0.000405391276555946	0.00420415666418779	0.000414403437512478	-0.00905585514639018
